                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                  1.378,                0.72291,                0.93261,                0.96457,                0.86806,                0.93085,                 0.5682,                 1.1801,                0.64599,                0.89953,             0.00043797,             0.00043797,             0.00043797
                     37,                 1.3407,                0.70487,                0.92424,                0.96878,                0.86806,                0.93083,                0.56378,                 1.1893,                0.63821,                 0.8998,             0.00040963,             0.00040963,             0.00040963
                     38,                 1.3447,                0.70979,                0.93351,                0.96072,                  0.875,                0.92674,                0.56359,                 1.1751,                0.62091,                0.89842,             0.00038128,             0.00038128,             0.00038128
                     39,                 1.3325,                0.69959,                0.92874,                0.96474,                0.88666,                0.93123,                 0.5817,                 1.1695,                0.60001,                0.89462,             0.00035294,             0.00035294,             0.00035294
                     40,                 1.3137,                 0.6933,                0.91861,                0.95939,                0.87509,                0.93627,                 0.5815,                  1.174,                0.61442,                0.89994,             0.00032459,             0.00032459,             0.00032459
                     41,                 1.2934,                0.66867,                0.92336,                0.95872,                0.86025,                0.93183,                0.57846,                 1.1444,                 0.6193,                0.88978,             0.00029625,             0.00029625,             0.00029625
                     42,                 1.2729,                0.67046,                0.92329,                 0.9717,                0.87419,                0.93632,                0.57386,                 1.1549,                0.61275,                0.89451,             0.00026791,             0.00026791,             0.00026791
                     43,                 1.2642,                0.65892,                 0.9215,                0.96478,                0.88767,                0.93323,                0.57282,                 1.1674,                0.60597,                0.89724,             0.00023956,             0.00023956,             0.00023956
                     44,                 1.2639,                0.65885,                0.91805,                0.96759,                0.87269,                0.93182,                0.56998,                  1.176,                0.61442,                0.89587,             0.00021122,             0.00021122,             0.00021122
                     45,                 1.2369,                0.63661,                0.91361,                0.97342,                0.87269,                0.93889,                0.56671,                 1.1626,                0.60671,                0.89292,             0.00018288,             0.00018288,             0.00018288
                     46,                  1.284,                0.66848,                0.90566,                0.96642,                0.86614,                0.93055,                0.57111,                 1.1502,                0.61035,                0.88935,             0.00015453,             0.00015453,             0.00015453
                     47,                 1.2666,                0.65067,                0.91396,                0.96387,                 0.8645,                0.92669,                 0.5763,                 1.1504,                0.60829,                 0.8921,             0.00012619,             0.00012619,             0.00012619
                     48,                 1.2855,                0.66144,                0.91464,                0.96089,                0.86574,                0.92998,                0.56725,                 1.1579,                0.60911,                0.89191,             9.7844e-05,             9.7844e-05,             9.7844e-05
                     49,                 1.2404,                0.64427,                0.91181,                0.96297,                0.86806,                0.92992,                0.57092,                 1.1646,                 0.6125,                0.89475,               6.95e-05,               6.95e-05,               6.95e-05
                     50,                 1.2417,                0.64179,                0.91278,                0.96638,                0.86504,                0.93087,                0.57383,                 1.1551,                0.60869,                0.89232,             4.1157e-05,             4.1157e-05,             4.1157e-05
