                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.68018,                0.50129,                0.97453,                0.98359,                0.99869,                0.99369,                0.79459,                0.79434,                0.40156,                 1.1802,              0.0014823,              0.0014823,              0.0014823
                     37,                0.63917,                0.49978,                0.96149,                0.98359,                0.99878,                0.99402,                0.77931,                0.83785,                 0.4218,                 1.2175,              0.0013907,              0.0013907,              0.0013907
                     38,                0.65763,                0.50196,                0.96154,                0.98359,                0.99876,                0.99418,                0.79041,                 0.8127,                0.39748,                 1.1945,               0.001299,               0.001299,               0.001299
                     39,                0.64826,                0.50402,                 0.9605,                0.98359,                0.99893,                0.99369,                0.78537,                0.81935,                0.40374,                 1.1967,              0.0012074,              0.0012074,              0.0012074
                     40,                0.65294,                0.49477,                0.95877,                0.98359,                0.99887,                0.99254,                0.79069,                0.77633,                0.38752,                 1.1688,              0.0011157,              0.0011157,              0.0011157
                     41,                0.57594,                0.44051,                0.90872,                0.98359,                0.99896,                0.99336,                0.78674,                 0.7792,                0.39557,                 1.2006,              0.0010241,              0.0010241,              0.0010241
                     42,                0.60249,                0.46467,                0.92134,                0.98359,                0.99897,                0.99172,                0.78067,                0.79129,                0.39162,                 1.1969,             0.00093242,             0.00093242,             0.00093242
                     43,                0.58607,                 0.4546,                 0.9252,                0.98359,                0.99902,                0.99205,                0.77777,                 0.8041,                0.40448,                 1.2057,             0.00084077,             0.00084077,             0.00084077
                     44,                0.56811,                0.44231,                0.90673,                0.98359,                  0.999,                0.99369,                0.77758,                0.82022,                0.41009,                 1.2135,             0.00074913,             0.00074913,             0.00074913
                     45,                0.57658,                0.45075,                0.93405,                0.98359,                0.99893,                0.99369,                0.76532,                0.87083,                0.41351,                 1.2665,             0.00065748,             0.00065748,             0.00065748
                     46,                 0.5733,                0.44726,                0.91687,                0.98359,                0.99901,                0.99369,                0.76926,                 0.8316,                0.40253,                 1.2252,             0.00056583,             0.00056583,             0.00056583
                     47,                0.59096,                0.45132,                0.92069,                0.98359,                0.99896,                0.99369,                0.78093,                0.84688,                0.41229,                 1.2385,             0.00047418,             0.00047418,             0.00047418
                     48,                0.57204,                 0.4484,                0.93024,                0.98359,                0.99906,                0.99418,                0.77349,                0.83115,                0.40668,                 1.2225,             0.00038253,             0.00038253,             0.00038253
                     49,                0.58925,                0.44739,                0.91875,                0.98359,                0.99901,                0.99418,                0.77599,                0.84131,                0.41166,                 1.2316,             0.00029089,             0.00029089,             0.00029089
                     50,                0.58454,                0.44021,                  0.919,                0.98359,                0.99899,                0.99402,                0.77763,                0.83426,                0.40918,                 1.2249,             0.00019924,             0.00019924,             0.00019924
