                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     53,                0.56971,                0.41878,                0.93056,                0.99897,                      1,                  0.995,                0.79276,                0.79528,                0.36509,                 1.1645,              0.0031014,              0.0031014,              0.0031014
                     54,                0.60224,                0.41907,                0.94609,                0.98219,                0.98333,                  0.983,                0.76448,                0.83994,                0.36951,                 1.2115,              0.0030709,              0.0030709,              0.0030709
                     55,                0.57825,                0.41722,                0.92651,                0.99886,                      1,                  0.995,                0.78047,                0.82302,                0.37664,                 1.1822,              0.0030403,              0.0030403,              0.0030403
                     56,                0.56484,                0.39251,                0.91322,                0.98216,                0.98333,                0.98512,                0.77793,                0.84434,                0.38798,                 1.2041,              0.0030098,              0.0030098,              0.0030098
                     57,                0.59648,                0.42522,                0.95514,                 0.9822,                0.98333,                0.99016,                0.79237,                0.79115,                0.36595,                 1.1507,              0.0029792,              0.0029792,              0.0029792
                     58,                0.58188,                0.39602,                0.92604,                0.99889,                      1,                  0.995,                0.79464,                0.81039,                0.35653,                 1.1638,              0.0029487,              0.0029487,              0.0029487
                     59,                0.60201,                0.43101,                0.94587,                0.99881,                      1,                  0.995,                0.77197,                0.85846,                0.36912,                 1.2253,              0.0029181,              0.0029181,              0.0029181
                     60,                0.59417,                0.40995,                0.93606,                 0.9988,                      1,                  0.995,                0.77726,                 0.8305,                0.38717,                  1.192,              0.0028876,              0.0028876,              0.0028876
                     61,                0.60817,                0.42494,                0.94335,                0.99894,                      1,                  0.995,                0.79999,                 0.7773,                 0.3673,                 1.1329,               0.002857,               0.002857,               0.002857
                     62,                0.53591,                0.38801,                0.90001,                 0.9822,                0.98333,                0.98203,                0.77561,                0.80706,                0.38331,                 1.1687,              0.0028265,              0.0028265,              0.0028265
                     63,                0.55587,                0.40398,                0.92355,                0.99895,                      1,                  0.995,                0.77766,                0.82386,                0.37522,                 1.1759,              0.0027959,              0.0027959,              0.0027959
                     64,                0.59069,                0.42016,                 0.9277,                0.98225,                0.98333,                0.98228,                0.76033,                0.86242,                0.38488,                 1.2196,              0.0027654,              0.0027654,              0.0027654
                     65,                 0.5918,                0.41583,                0.93615,                0.99892,                      1,                  0.995,                0.77092,                0.84522,                0.36883,                 1.2057,              0.0027348,              0.0027348,              0.0027348
