                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.2324,                0.62893,                0.90604,                 0.9799,                0.91435,                 0.9574,                0.61147,                 1.1328,                0.55891,                0.88188,              0.0010993,              0.0010993,              0.0010993
                     37,                 1.1946,                0.60009,                0.89685,                0.99249,                0.91789,                0.96705,                0.63123,                 1.1255,                0.53753,                0.88245,              0.0010899,              0.0010899,              0.0010899
                     38,                 1.2177,                 0.6105,                0.90432,                0.98112,                 0.9375,                0.96834,                0.60183,                 1.1895,                0.55226,                0.89728,              0.0010804,              0.0010804,              0.0010804
                     39,                 1.2149,                0.59739,                0.89915,                0.98302,                0.93802,                0.96225,                0.62256,                 1.1605,                 0.5421,                0.88625,               0.001071,               0.001071,               0.001071
                     40,                 1.1758,                 0.5847,                0.89314,                0.98781,                0.91435,                0.96236,                0.62777,                 1.1431,                0.54835,                0.88579,              0.0010615,              0.0010615,              0.0010615
                     41,                 1.1866,                0.59707,                0.89405,                0.99071,                0.90509,                 0.9634,                0.59975,                 1.2002,                0.55802,                 0.8977,              0.0010521,              0.0010521,              0.0010521
                     42,                 1.2439,                0.61335,                 0.9091,                0.99253,                0.92266,                0.95733,                0.60634,                  1.173,                0.54862,                0.88924,              0.0010426,              0.0010426,              0.0010426
                     43,                 1.1849,                0.59016,                0.89338,                0.98998,                0.91497,                  0.957,                0.62538,                 1.1033,                 0.5486,                0.88162,              0.0010332,              0.0010332,              0.0010332
                     44,                 1.1831,                0.58458,                0.88917,                0.97254,                0.92361,                0.96233,                0.62351,                 1.1676,                 0.5406,                0.88787,              0.0010237,              0.0010237,              0.0010237
                     45,                 1.1901,                0.58735,                0.89198,                0.97593,                0.92824,                0.97122,                0.62527,                 1.1357,                0.53871,                0.87858,              0.0010143,              0.0010143,              0.0010143
                     46,                 1.1739,                0.58213,                0.89879,                0.98273,                0.92228,                0.96118,                0.62749,                 1.0985,                0.54767,                0.87683,              0.0010048,              0.0010048,              0.0010048
