                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.2076,                0.94524,                 1.2564,                  0.706,                0.59382,                0.65415,                0.38688,                 1.1932,                0.90858,                 1.2648,               0.001439,               0.001439,               0.001439
                     36,                 1.1764,                0.93938,                 1.2413,                0.70094,                0.58568,                0.65731,                0.40723,                 1.1284,                0.87399,                 1.2373,              0.0014225,              0.0014225,              0.0014225
                     37,                 1.1778,                 0.9059,                 1.2409,                0.68831,                0.59653,                0.65098,                0.39782,                 1.1837,                0.84517,                  1.288,               0.001406,               0.001406,               0.001406
                     38,                  1.197,                0.92653,                  1.246,                0.67991,                0.60738,                0.65466,                0.40667,                 1.1453,                0.86534,                 1.2425,              0.0013895,              0.0013895,              0.0013895
                     39,                 1.2051,                0.89609,                 1.2371,                   0.69,                0.62256,                0.66819,                0.41543,                 1.1389,                 0.8567,                 1.2409,               0.001373,               0.001373,               0.001373
                     40,                 1.1819,                0.91792,                 1.2333,                 0.6668,                0.62473,                0.65761,                0.40968,                 1.1436,                0.85041,                 1.2362,              0.0013565,              0.0013565,              0.0013565
                     41,                 1.1608,                 0.8905,                 1.2307,                0.67478,                 0.6391,                0.67062,                0.40661,                 1.1135,                0.80455,                 1.2187,                0.00134,                0.00134,                0.00134
                     42,                 1.2016,                0.87697,                 1.2343,                0.72018,                0.60738,                0.65332,                0.40895,                 1.1395,                0.85806,                 1.2517,              0.0013235,              0.0013235,              0.0013235
                     43,                 1.1472,                0.86518,                 1.2259,                0.68204,                0.64425,                0.67966,                0.42159,                 1.1609,                0.82281,                 1.2492,               0.001307,               0.001307,               0.001307
                     44,                 1.1697,                0.88136,                 1.2186,                0.71589,                 0.6231,                0.68169,                 0.4214,                 1.1519,                0.83412,                 1.2459,              0.0012905,              0.0012905,              0.0012905
                     45,                 1.1511,                0.85722,                 1.2244,                0.74704,                0.58785,                0.66989,                0.41788,                 1.1514,                0.82496,                 1.2673,               0.001274,               0.001274,               0.001274
                     46,                 1.1502,                0.86205,                 1.2085,                0.69337,                0.63124,                0.67707,                0.40808,                 1.1307,                0.82642,                 1.2175,              0.0012575,              0.0012575,              0.0012575
                     47,                   1.15,                0.85048,                 1.1979,                  0.678,                0.60291,                0.65879,                0.41201,                 1.1145,                0.86393,                   1.23,               0.001241,               0.001241,               0.001241
                     48,                 1.1342,                0.84207,                 1.2139,                0.69583,                0.62256,                0.67135,                0.42153,                 1.1063,                0.83217,                  1.203,              0.0012245,              0.0012245,              0.0012245
                     49,                 1.1261,                0.85032,                 1.2039,                0.79581,                0.56616,                0.67038,                0.42335,                 1.1237,                 0.8293,                 1.2213,               0.001208,               0.001208,               0.001208
                     50,                 1.1139,                0.82643,                  1.204,                0.73142,                0.63774,                0.69602,                0.41648,                 1.1353,                0.80215,                 1.2328,              0.0011915,              0.0011915,              0.0011915
                     51,                 1.1466,                0.81373,                 1.1943,                0.74334,                0.59682,                0.68186,                0.41429,                 1.1439,                0.81995,                 1.2272,               0.001175,               0.001175,               0.001175
                     52,                 1.1227,                0.83932,                 1.1834,                0.68228,                0.62419,                0.68712,                0.42189,                 1.1366,                0.80809,                 1.2395,              0.0011585,              0.0011585,              0.0011585
                     53,                 1.1058,                0.81481,                 1.1849,                0.74229,                0.59653,                0.67134,                0.43178,                 1.1263,                 0.8017,                 1.2146,               0.001142,               0.001142,               0.001142
                     54,                 1.1281,                0.82936,                 1.1988,                0.71738,                0.63774,                0.69836,                0.42224,                 1.1577,                 0.8012,                 1.2445,              0.0011255,              0.0011255,              0.0011255
                     55,                 1.1056,                0.81385,                 1.1951,                0.73669,                0.62473,                0.69638,                0.42705,                 1.0947,                0.77941,                 1.1988,               0.001109,               0.001109,               0.001109
                     56,                 1.0963,                0.80024,                 1.1704,                0.70959,                0.61822,                0.68948,                0.42374,                 1.0717,                0.77537,                 1.1986,              0.0010925,              0.0010925,              0.0010925
                     57,                    1.1,                0.81023,                 1.1815,                0.70996,                0.58351,                0.67357,                0.42287,                 1.0926,                 0.8083,                 1.2124,               0.001076,               0.001076,               0.001076
                     58,                 1.0988,                0.80899,                 1.1847,                0.74669,                0.56616,                0.65785,                0.41962,                 1.1085,                0.78641,                 1.2186,              0.0010595,              0.0010595,              0.0010595
                     59,                 1.0896,                0.79242,                 1.1797,                0.75633,                0.63291,                0.69666,                0.42448,                  1.094,                0.77963,                 1.1977,               0.001043,               0.001043,               0.001043
                     60,                  1.102,                0.78456,                 1.1697,                0.69861,                 0.5987,                0.65458,                0.40894,                 1.1159,                0.81644,                 1.2215,              0.0010265,              0.0010265,              0.0010265
                     61,                 1.0758,                0.77708,                 1.1597,                0.69475,                0.67639,                0.70434,                0.43298,                 1.0951,                0.79425,                 1.2002,                0.00101,                0.00101,                0.00101
                     62,                 1.1228,                0.80328,                 1.1787,                0.75108,                 0.6218,                0.69027,                0.42641,                 1.1214,                0.75752,                  1.224,              0.0009935,              0.0009935,              0.0009935
                     63,                 1.0889,                0.76207,                 1.1643,                0.68757,                0.66161,                0.69534,                 0.4329,                 1.0965,                0.75629,                 1.2054,               0.000977,               0.000977,               0.000977
                     64,                 1.0988,                0.77805,                 1.1659,                0.73547,                0.62039,                0.69901,                0.43543,                 1.0768,                0.74218,                 1.1887,              0.0009605,              0.0009605,              0.0009605
                     65,                 1.0573,                 0.7666,                 1.1705,                0.71561,                0.64859,                0.68691,                0.43217,                 1.0899,                0.76992,                 1.1922,               0.000944,               0.000944,               0.000944
                     66,                 1.0617,                0.73208,                 1.1653,                0.73202,                0.64425,                0.68551,                0.43537,                 1.0836,                0.77558,                 1.1916,              0.0009275,              0.0009275,              0.0009275
                     67,                 1.0361,                0.73523,                 1.1446,                0.73388,                0.59653,                0.68655,                0.44457,                 1.0777,                0.77211,                 1.1958,               0.000911,               0.000911,               0.000911
                     68,                 1.0531,                0.73389,                 1.1457,                0.75526,                0.60304,                0.67859,                0.42924,                 1.0915,                0.75865,                    1.2,              0.0008945,              0.0008945,              0.0008945
                     69,                 1.0382,                0.73596,                 1.1426,                0.69721,                 0.6551,                0.69629,                0.43081,                 1.1248,                0.73248,                  1.222,               0.000878,               0.000878,               0.000878
                     70,                 1.0724,                0.75221,                 1.1636,                0.72943,                 0.5987,                0.69201,                0.44109,                 1.0738,                0.75456,                 1.1863,              0.0008615,              0.0008615,              0.0008615
                     71,                 1.0651,                0.74012,                 1.1463,                0.70806,                0.65944,                0.69433,                0.43043,                 1.0848,                0.76086,                 1.1967,               0.000845,               0.000845,               0.000845
                     72,                  1.046,                0.73796,                 1.1498,                0.69799,                0.61822,                0.68481,                0.42958,                  1.092,                0.78888,                 1.1939,              0.0008285,              0.0008285,              0.0008285
                     73,                 1.0093,                0.70595,                 1.1259,                0.69922,                0.67572,                 0.7129,                0.44172,                 1.0939,                0.74405,                 1.1871,               0.000812,               0.000812,               0.000812
                     74,                 1.0186,                0.71698,                 1.1364,                0.67667,                0.66161,                0.70097,                0.43889,                 1.0846,                0.75335,                 1.1903,              0.0007955,              0.0007955,              0.0007955
                     75,                 1.0356,                0.71932,                 1.1397,                0.73853,                0.60087,                 0.6868,                 0.4288,                 1.1148,                0.76156,                 1.2062,               0.000779,               0.000779,               0.000779
                     76,                  1.019,                0.70146,                 1.1341,                0.71312,                 0.6093,                0.68849,                0.42988,                 1.0866,                0.75714,                  1.183,              0.0007625,              0.0007625,              0.0007625
                     77,                 1.0005,                0.68859,                 1.1261,                0.68742,                0.67245,                0.71279,                0.45046,                 1.0915,                0.73608,                 1.1887,               0.000746,               0.000746,               0.000746
