                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.0331,                0.98984,                 1.0876,                0.73887,                0.60764,                0.68366,                0.44057,                0.99922,                 0.8979,                 1.0677,              0.0033917,              0.0033917,              0.0033917
                     36,                 0.9972,                0.97575,                 1.0772,                 0.7496,                0.62473,                0.70318,                0.45494,                 1.0102,                0.90918,                 1.0914,              0.0033535,              0.0033535,              0.0033535
                     37,                 1.0006,                0.96887,                 1.0821,                0.78131,                0.59673,                0.70593,                 0.4506,                 0.9914,                0.91706,                 1.0847,              0.0033153,              0.0033153,              0.0033153
                     38,                 1.0078,                0.96691,                 1.0747,                0.75989,                0.60304,                0.69996,                0.44298,                 0.9829,                 0.9067,                 1.0729,              0.0032771,              0.0032771,              0.0032771
                     39,                 1.0273,                0.96266,                 1.0788,                0.75144,                0.60333,                0.70497,                0.45424,                0.97389,                0.89044,                 1.0616,              0.0032389,              0.0032389,              0.0032389
                     40,                  1.018,                0.98759,                 1.0819,                0.71595,                0.65063,                0.72376,                  0.463,                0.99132,                 0.9022,                 1.0911,              0.0032007,              0.0032007,              0.0032007
                     41,                 1.0052,                 0.9511,                 1.0795,                0.74635,                0.63188,                0.72153,                0.46634,                 1.0059,                0.89619,                 1.0996,              0.0031625,              0.0031625,              0.0031625
                     42,                 1.0302,                0.94638,                 1.0811,                0.69248,                0.64425,                0.71314,                0.45857,                0.98691,                0.87925,                 1.0785,              0.0031243,              0.0031243,              0.0031243
                     43,                0.99038,                0.93703,                 1.0732,                0.70084,                 0.6551,                 0.7141,                0.46169,                 0.9979,                0.89538,                 1.0911,              0.0030862,              0.0030862,              0.0030862
                     44,                 1.0208,                0.94718,                 1.0728,                0.72518,                0.64108,                0.71472,                0.45977,                0.99039,                0.85357,                 1.0817,               0.003048,               0.003048,               0.003048
                     45,                   1.01,                0.92897,                 1.0813,                0.73207,                0.62234,                0.71572,                0.46206,                0.97869,                0.86647,                 1.0689,              0.0030098,              0.0030098,              0.0030098
                     46,                 1.0046,                0.92063,                  1.071,                0.74345,                0.62907,                0.71165,                0.45441,                0.98883,                0.87196,                 1.0814,              0.0029716,              0.0029716,              0.0029716
                     47,                 1.0122,                0.90932,                 1.0614,                0.75957,                0.63557,                0.72513,                0.46183,                0.99651,                0.85182,                 1.0913,              0.0029334,              0.0029334,              0.0029334
                     48,                0.99276,                 0.8975,                 1.0751,                0.74222,                0.63081,                0.71621,                0.45732,                 1.0314,                 0.8752,                 1.1176,              0.0028952,              0.0028952,              0.0028952
                     49,                0.98676,                0.91563,                 1.0698,                0.76358,                0.61605,                0.70363,                0.45529,                 1.0196,                0.88801,                 1.1052,               0.002857,               0.002857,               0.002857
                     50,                0.98102,                 0.8986,                  1.069,                0.71518,                0.63727,                0.71678,                0.46587,                0.99903,                0.89894,                 1.0876,              0.0028188,              0.0028188,              0.0028188
                     51,                 1.0137,                 0.8894,                 1.0683,                0.75179,                0.61761,                0.71247,                0.46124,                 1.0052,                0.89386,                 1.1075,              0.0027807,              0.0027807,              0.0027807
                     52,                 0.9941,                0.91304,                 1.0616,                0.71051,                0.64952,                0.72075,                0.46032,                0.98353,                 0.8485,                 1.0726,              0.0027425,              0.0027425,              0.0027425
                     53,                0.96352,                0.87863,                 1.0521,                0.76551,                0.60738,                0.71273,                0.46623,                0.96418,                0.84161,                 1.0661,              0.0027043,              0.0027043,              0.0027043
                     54,                 1.0133,                0.90134,                 1.0737,                 0.7206,                0.63779,                0.71939,                0.45633,                0.97908,                0.86306,                  1.077,              0.0026661,              0.0026661,              0.0026661
                     55,                0.98242,                0.87324,                 1.0719,                0.77043,                0.59693,                0.71629,                0.45476,                 1.0004,                 0.8571,                 1.0906,              0.0026279,              0.0026279,              0.0026279
                     56,                0.98458,                0.87649,                 1.0634,                0.80504,                0.60087,                0.70638,                0.45196,                  1.003,                0.86308,                 1.0929,              0.0025897,              0.0025897,              0.0025897
                     57,                0.99057,                0.86682,                 1.0705,                0.76105,                 0.6269,                 0.7117,                0.45884,                0.97948,                0.82404,                 1.0834,              0.0025515,              0.0025515,              0.0025515
                     58,                0.96878,                0.88363,                 1.0629,                0.74654,                0.62473,                0.71332,                0.45497,                0.99265,                0.83962,                 1.0851,              0.0025134,              0.0025134,              0.0025134
                     59,                 0.9779,                0.87342,                 1.0701,                0.76628,                0.62473,                0.71637,                0.44902,                  1.025,                0.84091,                 1.1159,              0.0024752,              0.0024752,              0.0024752
                     60,                0.97901,                0.87111,                 1.0509,                0.77874,                0.60954,                0.71801,                0.46309,                 1.0106,                0.85042,                 1.1085,               0.002437,               0.002437,               0.002437
                     61,                0.96219,                0.84861,                 1.0515,                 0.7907,                0.61822,                0.72116,                0.45924,                 1.0082,                0.84245,                 1.0953,              0.0023988,              0.0023988,              0.0023988
                     62,                 1.0126,                0.87815,                 1.0649,                0.75446,                0.64859,                0.71857,                0.45597,                 1.0118,                0.85106,                 1.1168,              0.0023606,              0.0023606,              0.0023606
                     63,                0.97999,                 0.8624,                 1.0605,                0.71578,                0.63369,                0.70633,                0.45296,                0.98922,                0.89196,                 1.0952,              0.0023224,              0.0023224,              0.0023224
                     64,                 1.0044,                0.86871,                 1.0615,                0.71348,                0.66594,                0.72061,                0.46043,                0.98555,                0.84083,                 1.0855,              0.0022842,              0.0022842,              0.0022842
                     65,                0.95716,                0.86648,                 1.0603,                0.76162,                0.60738,                0.71539,                  0.457,                0.99375,                0.82523,                  1.083,               0.002246,               0.002246,               0.002246
                     66,                0.94792,                0.82521,                 1.0457,                0.72327,                0.66161,                0.71852,                0.45718,                0.98615,                0.81991,                  1.085,              0.0022079,              0.0022079,              0.0022079
                     67,                0.93205,                0.82338,                 1.0425,                0.71443,                0.67028,                0.71786,                0.45996,                0.98294,                0.83324,                 1.0758,              0.0021697,              0.0021697,              0.0021697
                     68,                0.96234,                  0.843,                 1.0494,                0.72785,                0.66161,                0.72852,                0.47269,                0.97926,                0.82905,                 1.0922,              0.0021315,              0.0021315,              0.0021315
                     69,                0.95136,                0.83498,                 1.0478,                0.74557,                0.64642,                0.72992,                 0.4751,                0.99149,                0.80733,                 1.0911,              0.0020933,              0.0020933,              0.0020933
                     70,                0.98314,                0.84544,                 1.0592,                0.73881,                 0.6269,                0.71759,                0.45864,                0.98312,                0.82895,                 1.0795,              0.0020551,              0.0020551,              0.0020551
                     71,                0.99203,                 0.8418,                 1.0501,                0.70903,                0.67462,                0.72072,                0.46169,                0.98816,                0.82032,                 1.0844,              0.0020169,              0.0020169,              0.0020169
                     72,                0.95425,                0.83934,                 1.0506,                0.73157,                0.64425,                0.70925,                0.46186,                0.97811,                0.82278,                 1.0822,              0.0019787,              0.0019787,              0.0019787
